Barcode,Product Name,Packing Size,Previous Price,Discount,Pack Price,Supplier,Selling Price,Promotion Price,Other,Filename
,Amelisa Pet CoRawly Stick Salmon Egg Yolk 4PCS PCK,1.0,1.05,0.0,1.05,DP PETS,0.0,0.0,,DP PETS JAN TO MAY.pdf
,EV1215 100X24S card Sin,24.0,4224.0,0.0,4224.0,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,E11212 1000x14 card Sin,14.0,26600.0,0.0,26600.0,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,GP uitiva AA x6S,6.0,11.52,0.0,11.52,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Go uofra Aoex,1.0,1.92,0.0,1.92,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,EV121500x14 card Sin,14.0,12.32,0.0,12.32,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,EV1212000245 card,1.0,0.88,0.0,0.88,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,maxell Aikaine DAX8S,8.0,15.2,0.0,15.2,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,maxel Arkaire ADO0x83,83.0,157.7,0.0,157.7,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Enalizer maxADA x 6S,6.0,15.0,0.0,15.0,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Endfrer max Aex13,13.0,32.5,0.0,32.5,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Everfizer max ne,1.0,2.4,0.0,2.4,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Ederizer max 1808,1.0,2.4,0.0,2.4,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,EV1215 card sin,1.0,1.76,0.0,1.76,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,Ex1212000 card,1.0,1.9,0.0,1.9,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,GD 00x63,63.0,120.96,0.0,120.96,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,6 800x65,65.0,124.8,0.0,124.8,EVERGREEN ENTERPRISE,0.0,0.0,,EVERGREEN ENTERPRISE.pdf
,PowerPac 3 Way Ext 2Meter,1.0,5.9,0.0,5.9,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,PowerPac 4 Way Ext 2Meter(1240386),1.0,6.9,0.0,6.9,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,PowerPac 3 Way Ext 3Meter WNeon,1.0,7.5,0.0,7.5,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,PowerPac 3 Way Adaptor (1240524),1.0,2.72,0.0,2.72,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,PowerPac 3 Way Adaptor W Switch,1.0,4.68,0.0,4.68,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,PowerPac LED Night Light with Switch (1240408),1.0,3.6,0.0,3.6,EVERSON ELECTRICAL (S) PTE LTD,0.0,0.0,,EVERSON ELECTRICAL.pdf
,MILO PKT DRINKS 200 ML MY,4.0,11.3,0.0,11.3,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,HSC OLDENLANDIA WATER 325ML,24.0,12.5,0.0,12.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,REDBULL (THAI) 250 ML,24.0,11.6,0.0,11.6,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,POKKA GREEN TEA CAN MY,24.0,9.9,0.0,9.9,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,RIBENA CHEER PACK (O) 300MLX24,24.0,17.5,0.0,17.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,POKKA OOLONG TEA (CAN),24.0,12.3,0.0,12.3,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,QOO WHITE GRAPE CAN 12X300ML,12.0,6.1,0.0,6.1,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,POKKA SOURSOP JUICE (CAN),24.0,12.3,0.0,12.3,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,7UP 24X320ML CAN,24.0,7.8,0.0,7.8,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,COKE ZERO 15L X 12 BOT (S),12.0,11.8,0.0,11.8,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,COKE ZERO CAN 24X320ML,24.0,11.5,0.0,11.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,MOUNTAIN DEW 24X320ML CAN,24.0,8.0,0.0,8.0,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,MUG SARSAPARILLA CAN,24.0,8.0,0.0,8.0,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,PEPSI COLA 24X320ML (CAN),24.0,7.8,0.0,7.8,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,100PLUS 28X325ML,28.0,10.2,0.0,10.2,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,COKE 320MLX12 (MY),12.0,4.65,0.0,4.65,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,100 PLUS ZERO 500ML (MY),24.0,14.5,0.0,14.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,COKE (MY) 320MLX24,24.0,9.3,0.0,9.3,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,100 PLUS CAN (MY) X24,24.0,9.8,0.0,9.8,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,RIBENA CHEER PACK (O) 330ML,24.0,17.6,0.0,17.6,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,100 PLUS ORIGINAL 500ML(MY),24.0,12.8,0.0,12.8,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,FN SODA WATER CAN X24 320ml,24.0,4.5,0.0,4.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,POKKA ICE LEMON TEA (CAN),24.0,11.0,0.0,11.0,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,POKKA (PKT) LEMON TEA,4.0,8.2,0.0,8.2,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,1500ML POKKA ICE LEMON TEA BOT,12.0,18.5,0.0,18.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,500ML POKKA GREEN TEA BOT,24.0,17.5,0.0,17.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,1500ML POKKA PEACH TEA BOT,12.0,18.5,0.0,18.5,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,YEOS 24X250ML PKT CHRYSANTHEMUM,4.0,5.9,0.0,5.9,HOCK LEONG TECK KEE PTE LTD,0.0,0.0,,HOCK LEONG TECK.pdf
,(HOUTEN BRAND) Chilli Tapioca Chips 1bag x 20pkts x 35g x 8s,20.0,60.44,0.0,60.44,SINGAPORE HOUTEN PTE LTD,0.0,0.0,,houten.pdf
,Doritos Nacho Cheese 75g,64.0,39.68,0.0,39.68,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Liquid OriginalL Squeeze 100ml,96.0,43.2,0.0,43.2,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Liquid Aloe Coco Handwash 250ml 200ml Refill,16.0,31.36,0.0,31.36,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Skincare Handwash 200ml 175ml,24.0,30.0,0.0,30.0,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Original Handwash 200ml 175ml,24.0,30.0,0.0,30.0,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Liquid Handwash Strawberry 250ml 200ml Refill,16.0,31.36,0.0,31.36,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Dettol Handwash Liquid 175ml x 3s,60.0,37.8,0.0,37.8,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Cadbury Gems Surprise 1469g,108.0,62.64,0.0,62.64,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Ferrero Moments T16 928g,24.0,75.6,0.0,75.6,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Kitkat 285g,504.0,141.12,0.0,141.12,LIVERPOOL INTERNATIONAL PTE LTD,0.0,0.0,,LIVERPOOL .pdf
,Biscuit SKM Homy 80,1.0,2.2,0.0,2.2,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Red Pack SKM 12138,1.0,1.6,0.0,1.6,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Black Sugar Peanut 200gm 1235,1.0,2.8,0.0,2.8,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Lou Poh Ben 27,1.0,1.4,0.0,1.4,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Heong Peah (D) x23,1.0,2.5,0.0,2.5,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Heong Peah (Ori) 2479,1.0,1.8,0.0,1.8,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Heong Peah (CO),1.0,1.95,0.0,1.95,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Original Crispy Thin 12137,1.0,0.95,0.0,0.95,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,Hup Toh Soh 2481,1.0,1.85,0.0,1.85,LOKE KEE BISCUITS AND CAKE SHOP SDN BHD,0.0,0.0,,LOKE KEE.pdf
,60GX5PX6B SILVER BAG MAMA SHRIMP TOM YUM NOODLES,6.0,10.45,0.0,10.45,MENG CHONG FOODSTUFFS PRIVATE LIMITED,0.0,0.0,,mengchong Jan to May.pdf
,60GMSX5PX6B MAMA CREAMY SHRIMP TOM YAM NOODLES,6.0,10.45,0.0,10.45,MENG CHONG FOODSTUFFS PRIVATE LIMITED,0.0,0.0,,mengchong Jan to May.pdf
,55GMX5PX6B MAMA CLEAR SOUP RICE VERMICELLI,6.0,10.91,0.0,10.91,MENG CHONG FOODSTUFFS PRIVATE LIMITED,0.0,0.0,,mengchong Jan to May.pdf
,55GX5PX6B MAMA RVERM TY KOONG,6.0,10.91,0.0,10.91,MENG CHONG FOODSTUFFS PRIVATE LIMITED,0.0,0.0,,mengchong Jan to May.pdf
,Sure Clean Sabun Cuci Berkualiti 5kg Lemon 1*3,3.0,11.892264392763527,0.0,11.892264392763527,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Sabun Çuçi Berkualiti 5kg Lavender 1*3,3.0,11.892264392763527,0.0,11.892264392763527,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Pewangi Fabric Softener Affinity 700ml 1*18,18.0,11.187036691161792,0.0,11.187036691161792,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Waching Machine Cleaner 200g 1*24,24.0,14.065911418248332,0.0,14.065911418248332,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Dishwash Liquid Lemon With Pump 4 Liter 1*4,4.0,10.059960455725223,0.0,10.059960455725223,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FB Bio Dishwash Lime 900ml 1*16,16.0,10.768408375142494,0.0,10.768408375142494,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FB Bio Dishwash Lemon 900ml 1*16,16.0,10.768408375142494,0.0,10.768408375142494,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FS Bleach 1 Litre 1*12,12.0,7.651237529706511,0.0,7.651237529706511,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FB Floor Cleaner Lavender 1.2kg 1*12,12.0,8.269519350288855,0.0,8.269519350288855,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FB Floor Cleaner Relaxing Rose 1.2kg 1*12,12.0,8.269519350288855,0.0,8.269519350288855,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Antibacterial Hand Wash Apple 700g 1*18,18.0,11.476856294559765,0.0,11.476856294559765,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Antibacterial Hand Wash Orange 700g 1*18,18.0,11.476856294559765,0.0,11.476856294559765,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Antibacterial Hand Wash Peach 700g 1*18,18.0,11.476856294559765,0.0,11.476856294559765,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Antibacterial Hand Wash Strawberry 700g 1*18,18.0,11.476856294559765,0.0,11.476856294559765,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Totalclean Anti Bacterial Hand Wash Lavender Eternity 700g 1*18,18.0,11.476856294559765,0.0,11.476856294559765,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Concentrated Floor Cleaner 3 Litre Apple 1*6,6.0,9.31286992252156,0.0,9.31286992252156,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Concentrated Floor Cleaner 3 Litre Lavender 1*6,6.0,9.31286992252156,0.0,9.31286992252156,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Liquid Detergent Active Clean 700ml 1*18,18.0,11.187036691161792,0.0,11.187036691161792,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Liquid Detergent Odor Removal 700ml 1*18,18.0,11.187036691161792,0.0,11.187036691161792,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Liquid Detergent Active Clean 4.3kg 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Liquid Detergent Odor Removal 4.3kg 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Liquid Detergent Super White 4.3kg 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Laundry Detergent With Softener 2in1 Silky Soft 4.3kg 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Sabun Cuci Berkualiti 2.3kg Cherry Blossom 1*6,6.0,14.87740630776266,0.0,14.87740630776266,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Sabun Cuci Berkualiti 2.3kg Purple Lavender 1*6,6.0,14.87740630776266,0.0,14.87740630776266,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Sabun Cuci Berkualiti 2.3kg Miracle 1*6,6.0,14.87740630776266,0.0,14.87740630776266,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Drain Clog Remover 750ml 1*18,18.0,11.187036691161792,0.0,11.187036691161792,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Dishwash Liquid Lime With Pump 4 Liter 1*4,4.0,10.059960455725223,0.0,10.059960455725223,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Dishwash Paste 950g Lime 1*18,18.0,15.5343307421314,0.0,15.5343307421314,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Dishwash Paste 950g Lemon 1*18,18.0,15.5343307421314,0.0,15.5343307421314,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,FS Bleach 1kg Lavender 1*12,12.0,7.573952302133716,0.0,7.573952302133716,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,PS Bleach 1kg Lemon 1*12,12.0,7.651237529706511,0.0,7.651237529706511,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Stain Remover 1 Litre 1*12,12.0,7.651237529706511,0.0,7.651237529706511,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Inxpire Cleansing & Moisturizing Shower Gel Royal Jelly + Peach 2100ml 1*8,8.0,17.363414461354168,0.0,17.363414461354168,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Inxpire Cleansing & Moisturizing Shower Gel Cherry Blossom + Apple 2100ml 1*8,8.0,17.363414461354168,0.0,17.363414461354168,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Fabric Softener 4.2 Liter Spring Burst 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Fabric Softener 4.2 Liter Lavender 1*4,4.0,13.640842666597967,0.0,13.640842666597967,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Bleach 3.8kg Lemon 1*6,6.0,9.274227308735163,0.0,9.274227308735163,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Pewangi Fabric Softener Romance Rose 1.8 Liter 1*8,8.0,8.8878011708712,0.0,8.8878011708712,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,SC Pewangi Fabric Softener Lavender Bouquet 1.8 Liter 1*8,8.0,8.8878011708712,0.0,8.8878011708712,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Drain Clog Remover 500ml 1*24,24.0,13.911340963102749,0.0,13.911340963102749,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,Sure Clean Bubble Hand Wash Grape Berry ±315g 1*36,36.0,20.86701144465412,0.0,20.86701144465412,BIO CLEAN SUPPLY SDN. BHD.,0.0,0.0,,BIO CLEAN SUPPLY JAN TO MAY.pdf
,KHY Black Spicy Latiao 8*12*12~Not Ret~,144.0,28.5935085007728,0.0,28.5935085007728,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,Yellow Spicy 6*12*12,144.0,28.5935085007728,0.0,28.5935085007728,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,Jomei Big Spicy Snack 12*12+2~Not Ret~,144.0,28.5935085007728,0.0,28.5935085007728,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,AKIKO Fruity M/Mallow Twist 85g*40(B),40.0,25.11591962905719,0.0,25.11591962905719,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,AKIKO V/Food Pastel Marshmallow 60g*50,50.0,31.39489953632149,0.0,31.39489953632149,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,BIKA Ayam H 60g*10*6,60.0,27.43431221020093,0.0,27.43431221020093,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,BF Sour Powder+L/Pop 72g*12*24,24.0,21.25193199381762,0.0,21.25193199381762,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,BORO Original 195g*36,36.0,34.19629057187017,0.0,34.19629057187017,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,BORO Pandan 195g*36,36.0,34.19629057187017,0.0,34.19629057187017,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,CORNTOZ F/P Chili Cheez(P) 15g*8*10,10.0,8.049974240082433,0.0,8.049974240082433,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,CORNTOZ F/P Hotz & Spicy(M) 15g*8*10,10.0,8.049974240082433,0.0,8.049974240082433,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,FIZZY Kola 120g*48,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,120g*48 FRUIT PLUS Apple,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,120g*48 FRUIT PLUS B'Currant,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,120g*48 FRUIT PLUS Lychee,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,120g*48 FRUIT PLUS Mango,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,120g*48 FRUIT PLUS S'Berry,48.0,31.684698608964453,0.0,31.684698608964453,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,40g*10*15 Kuaci Rama-Rama Marjerin,150.0,43.71136012364761,0.0,43.71136012364761,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,JOYSTIX B. Coated W Choco & S'Berry flv (15g*2)*12*6,72.0,24.72952086553323,0.0,24.72952086553323,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,JOYSTIX B.Coated W Choco & Vanilla flv (15g*2)*12*6,72.0,24.72952086553323,0.0,24.72952086553323,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MAMEE Cup Chicken 63g*6+2*8,64.0,22.70092735703246,0.0,22.70092735703246,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MAMEE Cup Curry 63g*6+2*8,64.0,22.70092735703246,0.0,22.70092735703246,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MAMEE Cup Tomyam 60g*6+2*8,64.0,22.70092735703246,0.0,22.70092735703246,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MAMEE Cup Vege 64g*6+2*8,64.0,22.70092735703246,0.0,22.70092735703246,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MENTOS Bottle Mix Grape 120g*6*8,48.0,8.21097372488408,0.0,8.21097372488408,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MENTOS Bottle Mint 120g*6*8,48.0,8.21097372488408,0.0,8.21097372488408,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MENTOS Bottle Sour Mix 120g*6*8,48.0,8.21097372488408,0.0,8.21097372488408,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,MENTOS Bottle Yogurt 120g*6*8,48.0,8.21097372488408,0.0,8.21097372488408,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,NICKEY Sarsi Pop 50*30,30.0,54.09582689335394,0.0,54.09582689335394,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,JOYSTIX B. Coated W Choco flv Cream 40g*12*6,72.0,24.72952086553323,0.0,24.72952086553323,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
,JOYSTIX B. Coated W S'Berry flv Cream 40g*12*6,72.0,24.72952086553323,0.0,24.72952086553323,JB YAP BROTHERS FOOD SDN. BHD.,0.0,0.0,,JB YAP JAN TO MAY.pdf
